budget,genres,popularity,release_date,revenue,runtime,title,vote_average,vote_count,director
"12,000,000",Action Crime Thriller,29.072964,2013-09-12,"15,008,161",107,Machete Kills,5.3,631,Robert Rodriguez
"12,000,000",Comedy Drama Romance,0.700792,1998-10-30,"12,902,790",100,Living Out Loud,5.3,11,Richard LaGravenese
"12,000,000",Drama Horror Thriller,27.322212,2013-02-28,"12,077,441",99,Stoker,6.5,882,Park Chan-wook
"12,000,000",Comedy Romance Drama,15.817096,2007-10-12,"11,293,663",106,Lars and the Real Girl,7.1,509,Craig Gillespie
"12,000,000",Science Fiction,5.158067,2010-12-01,"11,212,294",131,Space Battleship Yamato,6.3,59,Takashi Yamazaki
"12,000,000",History Drama,5.759545,2012-06-01,"9,622,846",145,For Greater Glory - The True Story of Cristiada,6.4,35,Dean Wright
"12,000,000",Action Thriller Science Fiction,17.493735,2004-11-09,"9,584,131",84,District B13,6.5,565,Pierre Morel
"12,000,000",Adventure Action Drama,22.708647,2010-02-15,"6,814,789",97,Centurion,5.9,386,Neil Marshall
"12,000,000",Drama Comedy,4.770195,2006-10-27,"6,754,898",116,Running with Scissors,5.8,78,Ryan Murphy
"12,000,000",Comedy Drama,4.330428,2006-11-22,"5,542,025",86,For Your Consideration,5.9,43,Christopher Guest
"12,000,000",Comedy,2.993939,1996-03-22,"4,939,939",108,Girl 6,5.7,16,Spike Lee
"12,000,000",Comedy Romance,1.623338,2003-06-20,"4,922,166",90,From Justin to Kelly,3,23,Robert Iscove
"12,000,000",Science Fiction,4.234269,1986-01-01,"4,884,663",100,Invaders from Mars,5.5,57,Tobe Hooper
"12,000,000",Drama Romance,8.290636,2008-11-19,"3,148,182",110,Two Lovers,6.6,154,James Gray
"12,000,000",Drama Romance,5.841285,2009-09-14,"1,644,755",111,Ondine,6.5,84,Neil Jordan
"12,000,000",Crime Drama Thriller,10.19041,2012-11-08,"66,351",95,Deadfall,5.6,224,Stefan Ruzowitzky
"12,000,000",Mystery Thriller,10.536092,2003-09-09,23,119,In the Cut,4.6,89,Jane Campion
"12,000,000",Horror,25.496926,2009-10-16,0,99,Triangle,6.9,612,Christopher Smith
"12,000,000",Drama Thriller,11.237374,2007-01-23,0,120,Trade,6.8,67,Marco Kreuzpaintner
"12,000,000",Romance Crime Drama,6.803763,1981-03-20,0,122,The Postman Always Rings Twice,6.4,110,Bob Rafelson
"12,000,000",Comedy,3.444542,2002-03-22,0,93,Sorority Boys,4.6,47,Wallace Wolodarsky
"12,000,000",Comedy Horror Thriller Western,9.164386,1999-03-16,0,100,Ravenous,6.9,141,Antonia Bird
"12,000,000",Crime Drama Romance,3.004432,2007-09-12,0,90,Married Life,6.1,38,Ira Sachs
"12,000,000",Comedy Drama Family,4.63093,1996-07-10,0,100,Harriet the Spy,5.7,46,Bronwen Hughes
"12,000,000",Adventure Drama Family,4.795244,2005-04-22,0,100,Duma,6.9,41,Carroll Ballard
"12,000,000",Action Comedy Crime,3.94487,2014-05-26,0,96,Drive Hard,3.9,74,Brian Trenchard-Smith
"12,000,000",Comedy Drama Romance,16.051328,1995-07-19,0,97,Clueless,6.9,803,Amy Heckerling
"12,000,000",Comedy Drama,9.779444,2008-02-22,0,97,Charlie Bartlett,6.5,225,Jon Poll
"12,000,000",Drama History Music,13.427427,2008-12-05,0,109,Cadillac Records,6.9,86,Darnell Martin
"12,000,000",Comedy,2.695896,1999-02-13,0,110,Breakfast of Champions,5.2,28,Alan Rudolph
"12,000,000",Animation Comedy,12.60629,1996-12-15,0,81,Beavis and Butt-Head Do America,6.5,168,Mike Judge
"11,500,000",Comedy,56.805781,2016-01-21,"94,073,028",102,Dirty Grandpa,5.7,1406,Dan Mazer
"11,500,000",Drama Horror,20.747994,1989-04-21,"57,469,467",103,Pet Sematary,6.4,407,Mary Lambert
"11,500,000",Drama Romance,15.355589,1993-11-05,"23,237,911",134,The Remains of the Day,7.5,202,James Ivory
"11,500,000",Action Crime Drama Thriller,4.850402,1993-09-13,"3,275,585",100,Romeo Is Bleeding,5.7,36,Peter Medak
"11,500,000",Drama,4.75919,2009-02-07,0,101,The Cry of the Owl,5.5,29,Jamie Thraves
"11,000,000",Adventure Action Science Fiction,126.393695,1977-05-25,"775,398,007",121,Star Wars,8.1,6624,George Lucas
"11,000,000",Comedy Romance,60.767168,1999-07-09,"235,483,004",95,American Pie,6.4,2296,Chris Weitz
"11,000,000",Fantasy Horror Comedy,45.072136,1984-06-07,"153,083,102",106,Gremlins,6.9,1596,Joe Dante
"11,000,000",Drama Romance War,12.854853,1965-12-22,"111,858,363",197,Doctor Zhivago,7.4,247,David Lean
"11,000,000",Horror Action Thriller Science Fiction,94.184658,1979-05-25,"104,931,801",117,Alien,7.9,4470,Ridley Scott
"11,000,000",Drama,31.162838,2014-08-21,"78,874,843",106,If I Stay,7.3,1368,R.J. Cutler
"11,000,000",Action Comedy Documentary,11.227087,2006-09-22,"72,778,712",95,Jackass Number Two,6.4,298,Jeff Tremaine
"11,000,000",Horror Mystery,31.900899,2009-10-22,"68,233,629",90,Saw VI,6,722,Kevin Greutert
"11,000,000",Comedy Drama,19.231507,1992-03-13,"64,088,552",120,My Cousin Vinny,7.3,384,Jonathan Lynn
"11,000,000",Drama Romance,39.337949,2015-10-20,"62,076,141",111,Brooklyn,7.2,1213,John Crowley
"11,000,000",Drama,21.204929,2015-04-10,"61,619,773",120,Woman in Gold,7.3,440,Simon Curtis
"11,000,000",Comedy,9.337388,2000-01-12,"59,827,328",98,Next Friday,6.4,135,Steve Carr
"11,000,000",Drama Comedy Romance,7.722021,2012-09-08,"59,520,298",98,Quartet,6.3,139,Dustin Hoffman
"11,000,000",Comedy,18.923181,2008-01-09,"53,191,886",106,Welcome to the Sticks,6.8,615,Dany Boon
"11,000,000",Comedy,7.559192,1989-02-16,"49,797,148",107,Major League,6.6,217,David S. Ward
"11,000,000",Action Horror,32.579697,1990-01-19,"48,572,000",96,Tremors,6.6,864,Ron Underwood
"11,000,000",Drama Romance,33.283554,2002-01-25,"41,227,069",101,A Walk to Remember,7.5,1018,Adam Shankman
"11,000,000",Drama,15.864928,1995-12-29,"39,363,635",122,Dead Man Walking,7.3,337,Tim Robbins
"11,000,000",Adventure,7.645979,2008-09-17,"38,105,395",114,The Secret Life of Bees,7.4,158,Gina Prince-Bythewood
"11,000,000",Horror Thriller Comedy,16.856231,1991-09-05,"34,872,033",89,Freddy's Dead: The Final Nightmare,5.1,272,Rachel Talalay
"11,000,000",Drama Music,36.319205,2013-10-06,"32,935,319",105,Inside Llewyn Davis,7.2,834,Joel Coen
"11,000,000",Comedy,14.282314,1981-06-12,"31,672,907",92,History of the World: Part I,6.5,204,Mel Brooks
"11,000,000",Romance Drama,33.282794,1993-12-17,"30,000,000",118,What's Eating Gilbert Grape,7.5,919,Lasse Hallstr\u00f6m
"11,000,000",Action Comedy Crime,3.495758,2001-10-12,"23,978,402",86,Corky Romano,4.1,54,Rob Pritts
"11,000,000",Comedy Romance,7.063053,2001-03-30,"23,430,766",95,Tomcats,4.9,74,Gregory Poirier
"11,000,000",Drama Romance War,29.543331,1975-12-18,"20,000,000",184,Barry Lyndon,7.7,505,Stanley Kubrick
"11,000,000",Horror Science Fiction,11.220643,2001-07-24,"16,951,798",91,Jason X,4.5,291,James Isaac
"11,000,000",Comedy Romance,4.536745,2007-03-16,"13,196,245",90,I Think I Love My Wife,5,55,Chris Rock
"11,000,000",Drama Thriller Crime,16.003958,2001-11-17,"13,110,448",100,Frailty,7,334,Bill Paxton
"11,000,000",Comedy Drama Romance,1.187671,1995-05-12,"2,832,826",113,The Perez Family,6.6,9,Mira Nair
"11,000,000",Drama Adventure Romance,9.705589,1991-08-02,"2,807,854",98,Return to the Blue Lagoon,5.1,153,William A. Graham
"11,000,000",Drama History,1.396985,1970-01-27,"2,200,000",124,The Molly Maguires,5.9,16,Martin Ritt
"11,000,000",Crime Drama,4.131918,2004-10-22,0,125,Vera Drake,6.8,80,Mike Leigh
"11,000,000",Comedy Drama Music,25.302978,2014-12-17,0,105,The B챕lier Family,7,766,Eric Lartigau
"11,000,000",Drama Action History Western Romance,3.646848,2007-05-17,0,110,September Dawn,5,16,Christopher Cain
"11,000,000",Drama Thriller,10.016909,2016-02-05,0,106,Misconduct,5.3,149,Shintaro Shimosawa
"11,000,000",Drama Comedy Romance,31.763201,2012-02-10,0,97,LOL,5.9,881,Lisa Azuelos
"11,000,000",Western Drama,11.071522,2015-09-16,0,90,Forsaken,5.8,101,Jon Cassar
"11,000,000",Drama,5.062687,2006-09-10,0,104,Copying Beethoven,6.2,42,Agnieszka Holland
"11,000,000",Fantasy Horror Comedy,33.758281,1992-10-09,0,81,Army of Darkness,7.3,838,Sam Raimi
"10,800,000",Horror Thriller Crime,32.943848,2008-10-23,"113,857,533",92,Saw V,5.9,820,David Hackl
"10,700,000",Horror,36.230204,1982-06-04,"122,200,000",114,Poltergeist,7,794,Tobe Hooper
"10,500,000",Science Fiction Adventure Family Fantasy,56.105798,1982-04-03,"792,910,554",115,E.T. the Extra-Terrestrial,7.3,3269,Steven Spielberg
"10,500,000",Drama Romance Thriller,23.449703,1999-03-05,"75,902,208",97,Cruel Intentions,6.6,827,Roger Kumble
"10,500,000",Science Fiction Mystery Adventure,86.201184,1968-04-10,"68,700,000",149,2001: A Space Odyssey,7.9,2998,Stanley Kubrick
"10,500,000",Horror Thriller,11.225044,1988-06-10,"14,144,000",98,Poltergeist III,4.5,123,Gary Sherman
"10,500,000",Drama Comedy,0.037073,1994-09-02,"123,509",99,There Goes My Baby,8.5,2,Floyd Mutrux
"10,284,523",Comedy Drama Romance,4.820166,2005-10-21,"11,588,205",104,Shopgirl,5.7,75,Anand Tucker
"10,200,000",Horror,20.745052,2007-06-08,"35,619,521",93,Hostel: Part II,5.6,453,Eli Roth
"10,000,000",Drama,43.734886,1997-12-05,"225,933,435",126,Good Will Hunting,7.9,2811,Gus Van Sant
"10,000,000",Horror Mystery Thriller,35.695442,2004-10-22,"183,474,602",92,The Grudge,5.8,865,Takashi Shimizu
"10,000,000",Comedy Romance,73.720244,2001-04-25,"173,921,954",122,Am챕lie,7.8,3310,Jean-Pierre Jeunet
"10,000,000",Horror Thriller Crime,33.124871,2006-10-27,"163,876,815",108,Saw III,6.1,1071,Darren Lynn Bousman
"10,000,000",Horror Thriller Crime,29.244768,2007-10-25,"139,352,633",93,Saw IV,5.9,903,Darren Lynn Bousman
"10,000,000",Drama Comedy,21.258991,2011-11-28,"136,836,156",124,The Best Exotic Marigold Hotel,6.9,459,John Madden
"10,000,000",Action Horror Thriller,53.727146,2016-06-29,"118,587,880",105,The Purge: Election Year,6.1,1306,James DeMonaco
"10,000,000",Drama Horror Thriller,45.946524,2015-06-04,"104,303,851",97,Insidious: Chapter 3,6.2,983,Leigh Whannell
"10,000,000",Comedy Romance,8.9876,1999-01-29,"103,166,989",95,She's All That,5.7,418,Robert Iscove
"10,000,000",Drama Horror Thriller,14.447723,2005-01-07,"91,196,419",101,White Noise,5.6,261,Geoffrey Sax
"10,000,000",Drama Comedy,17.592299,2015-02-26,"85,978,266",122,The Second Best Exotic Marigold Hotel,6.3,272,John Madden
"10,000,000",Action Comedy,10.892398,1981-06-25,"85,300,000",106,Stripes,6.5,249,Ivan Reitman
"10,000,000",Thriller Crime,53.595686,2000-09-01,"83,557,872",103,Snatch,7.7,2912,Guy Ritchie
"10,000,000",Science Fiction,26.268209,2010-11-11,"66,821,036",100,Skyline,4.7,507,Colin Strause
"10,000,000",Horror Mystery Thriller,38.179483,2016-01-22,"64,188,367",97,The Boy,5.8,1102,William Brent Bell
"10,000,000",Horror Thriller,23.316208,2001-07-01,"59,217,789",90,Jeepers Creepers,6.1,720,Victor Salva
"10,000,000",Action Adventure Thriller,34.224204,1985-10-03,"57,500,000",90,Commando,6.4,742,Mark L. Lester
"10,000,000",Horror,26.090495,2015-08-19,"52,882,018",97,Sinister 2,5.4,581,Ciaran Foy
"10,000,000",Comedy Family,8.932837,1992-10-01,"50,752,337",101,The Mighty Ducks,6.4,198,Stephen Herek
"10,000,000",Action Drama History War,19.524972,1962-09-25,"50,100,000",178,The Longest Day,7.2,234,Bernhard Wicki
"10,000,000",Drama,18.664624,2009-11-06,"47,536,959",110,Precious,6.9,417,Lee Daniels
"10,000,000",Science Fiction Animation Comedy Family,5.699058,2001-01-27,"44,460,850",83,Recess: School's Out,6.6,67,Chuck Sheetz
"10,000,000",Mystery Science Fiction Thriller,22.888173,2009-11-06,"42,333,295",98,The Fourth Kind,5.8,441,Olatunde Osunsanmi
"10,000,000",Adventure Comedy Science Fiction,25.929893,1989-02-17,"40,485,039",90,Bill & Ted's Excellent Adventure,6.7,454,Stephen Herek
"10,000,000",Horror Thriller,19.865989,2016-01-07,"40,055,439",95,The Forest,4.8,448,Jason Zada
"10,000,000",Drama Family Music,8.305998,1968-09-26,"37,402,877",153,Oliver!,7,103,Carol Reed
"10,000,000",Crime Drama,13.455373,1983-03-25,"33,697,647",91,The Outsiders,6.9,291,Francis Ford Coppola
"10,000,000",Horror Mystery Thriller,30.934688,2010-01-13,"33,583,175",80,Devil,5.8,816,John Erick Dowdle
"10,000,000",Comedy Romance,14.905357,2007-09-06,"33,000,000",100,"Run, Fatboy, Run",6.2,238,David Schwimmer
"10,000,000",Horror Thriller Science Fiction,10.125029,1992-03-05,"32,101,000",108,The Lawnmower Man,5.4,197,Brett Leonard
"10,000,000",Fantasy Comedy Adventure,14.543435,1999-11-12,"30,652,890",130,Dogma,6.8,823,Kevin Smith
"10,000,000",Drama Fantasy Horror Science Fiction Thriller,12.902975,1983-06-24,"29,450,919",101,Twilight Zone: The Movie,6.2,161,Steven Spielberg
"10,000,000",Action Comedy Crime,3.290639,1994-11-23,"29,392,418",100,A Low Down Dirty Shame,6,31,Keenen Ivory Wayans
"10,000,000",Drama,28.570174,2014-12-24,"28,883,511",105,Big Eyes,6.8,1196,Tim Burton
"10,000,000",Action Adventure Comedy,4.928777,1985-03-22,"25,754,284",108,The Last Dragon,6.4,69,Michael Schultz
"10,000,000",Comedy Drama Romance,11.350382,1998-06-12,"25,605,015",100,Can't Hardly Wait,6.1,122,Deborah Kaplan
"10,000,000",Drama Romance,10.733761,2007-05-16,"21,786,738",111,My Blueberry Nights,6,190,Wong Kar-wai
"10,000,000",Drama,17.663353,2013-05-01,"21,587,700",130,Mud,7,1068,Jeff Nichols
"10,000,000",Horror Science Fiction Thriller,16.78512,1983-10-21,"20,766,616",103,The Dead Zone,6.9,311,David Cronenberg
"10,000,000",Action Adventure Comedy Crime,4.207456,2007-02-23,"20,342,161",84,Reno 911!: Miami,5.6,72,Ben Garant
"10,000,000",Drama War,10.072199,2010-09-16,"17,511,906",111,Sarah's Key,7.2,196,Gilles Paquet-Brenner
"10,000,000",Romance Comedy Drama,12.792446,2007-04-16,"17,500,000",97,In the Land of Women,5.8,160,Jon Kasdan
"10,000,000",Action Comedy Crime Drama Thriller,5.647538,2005-05-12,"17,297,244",96,The Matador,6.2,136,Richard Shepard
"10,000,000",Comedy Drama,15.688439,2011-08-26,"17,273,593",90,Our Idiot Brother,5.9,365,Jesse Peretz
"10,000,000",Drama Romance,3.079862,1990-08-03,"16,153,593",129,Mo' Better Blues,6.3,47,Spike Lee
"10,000,000",Western History,2.959547,1980-05-12,"15,795,189",99,The Long Riders,6.6,50,Walter Hill
"10,000,000",Crime Drama Mystery Thriller,3.091077,1997-09-08,"13,835,130",110,The Spanish Prisoner,7.1,73,David Mamet
"10,000,000",Comedy Crime,18.366362,1999-02-19,"12,827,813",89,Office Space,7.4,1050,Mike Judge
"10,000,000",Comedy Drama Music,16.318608,2015-03-19,"10,835,752",107,Danny Collins,6.6,183,Dan Fogelman
"10,000,000",Comedy,6.736274,1999-07-23,"10,571,408",98,Drop Dead Gorgeous,6.4,86,Michael Patrick Jann
"10,000,000",Comedy Drama Romance Science Fiction,30.863082,2012-06-22,"9,636,289",101,Seeking a Friend for the End of the World,6.3,700,Lorene Scafaria
"10,000,000",Crime Mystery Horror Thriller,9.525626,1984-10-25,"8,801,940",114,Body Double,6.4,137,Brian De Palma
"10,000,000",Comedy Drama Mystery,19.263477,2015-04-03,"7,587,485",97,While We're Young,5.8,383,Noah Baumbach
"10,000,000",Adventure Drama War,17.078656,2006-09-09,"7,177,143",126,Rescue Dawn,6.9,336,Werner Herzog
"10,000,000",Comedy Drama,14.979375,2009-09-13,"7,022,728",96,The Joneses,6.1,210,Derrick Borte
"10,000,000",Drama,5.588652,1998-01-21,"6,451,628",105,Gods and Monsters,6.8,81,Bill Condon
"10,000,000",Action Adventure Comedy,14.038512,2010-05-21,"6,110,000",90,MacGruber,5.1,179,Jorma Taccone
"10,000,000",Drama Romance,3.007816,2000-09-23,"5,164,404",140,The House of Mirth,6.4,25,Terence Davies
"10,000,000",Drama Comedy,10.409155,2011-09-13,"4,417,580",83,"Jeff, Who Lives at Home",6.1,217,Jay Duplass
"10,000,000",Drama History,3.208172,2003-09-11,"4,069,090",125,The Visual Bible: The Gospel of John,8.2,12,Philip Saville
"10,000,000",Drama Romance,11.267676,2015-11-12,"3,727,746",122,By the Sea,5.4,156,Angelina Jolie
"10,000,000",Crime Drama Thriller,16.436178,2011-09-10,"3,665,069",102,Killer Joe,6.5,425,William Friedkin
"10,000,000",Action Crime Drama Mystery Thriller,8.902102,1999-05-15,"3,193,102",89,The Limey,6.6,105,Steven Soderbergh
"10,000,000",Drama Music,17.611971,2010-03-19,"2,995,811",106,The Runaways,6.3,254,Floria Sigismondi
"10,000,000",Comedy Romance Family,0.518056,1981-12-18,"2,154,696",79,Heartbeeps,3.8,6,Allan Arkush
"10,000,000",Drama,4.123533,2011-06-24,"1,759,252",98,A Better Life,7,54,Chris Weitz
"10,000,000",Action Comedy Romance Thriller,3.988432,2000-02-04,"1,631,839",101,Gun Shy,5.4,24,Eric Blakeney
"10,000,000",Comedy Romance,4.570043,2002-10-11,"598,645",89,Swept Away,4.8,50,Guy Ritchie
"10,000,000",Drama Romance War,4.267466,2011-12-23,"303,877",127,In the Land of Blood and Honey,5.8,45,Angelina Jolie
"10,000,000",Comedy Romance,9.805551,2009-08-20,"295,750",99,World's Greatest Dad,6.5,177,Bobcat Goldthwait
"10,000,000",Comedy,0.666218,1998-02-20,"45,779",86,"An Alan Smithee Film: Burn, Hollywood, Burn",3,9,Alan Smithee
"10,000,000",Drama Thriller,5.145655,2015-07-01,"17,472",111,Strangerland,5.1,83,Kim Farrant
"10,000,000",Comedy,1.728816,2009-10-16,"9,069",85,Janky Promoters,7,5,Marcus Raboy
"10,000,000",Adventure Drama Action,1.465762,2006-02-03,0,122,Valley of the Wolves: Iraq,4.3,7,Serdar Akar
"10,000,000",Drama,15.280261,1999-10-15,0,112,The Straight Story,7.7,306,David Lynch
"10,000,000",Comedy,3.352702,2009-08-14,0,90,"The Goods: Live Hard, Sell Hard",5.4,58,Neal Brennan
"10,000,000",Action Horror Thriller Science Fiction,5.099472,2009-05-26,0,90,The Devil's Tomb,4,53,Jason Connery
"10,000,000",Drama,13.409125,2009-03-27,0,97,The Damned United,7.2,152,Tom Hooper
"10,000,000",Drama,3.412162,2004-08-27,0,93,The Brown Bunny,5.5,62,Vincent Gallo
"10,000,000",Comedy Drama,6.015354,2002-09-20,0,98,The Banger Sisters,5.5,62,Bob Dolman
"10,000,000",Animation Drama Family Music,1.374409,2004-01-16,0,74,Teacher's Pet,5.5,2,Timothy Bjorklund
"10,000,000",Comedy,12.067921,2008-02-01,0,95,Over Her Dead Body,5.3,145,Jeff Lowell
"10,000,000",Documentary Music,7.944457,2013-08-28,0,92,One Direction: This Is Us,8,201,Morgan Spurlock
"10,000,000",Comedy Drama Romance,1.000178,1997-03-14,0,104,Love Jones,8.1,12,Theodore Witcher
"10,000,000",Action Horror Thriller,10.073144,2015-02-27,0,94,Into the Grizzly Maze,5.1,74,David Hackl
"10,000,000",Comedy Drama,2.85283,2004-09-14,0,111,Imaginary Heroes,6.3,29,Dan Harris
"10,000,000",Drama Action Comedy Western,3.753703,2010-04-30,0,89,Gunless,6.7,27,William Phillips
"10,000,000",Comedy Romance,11.592129,2001-03-08,0,87,Get Over It,5.5,75,Tommy O'Haver
"10,000,000",Action Comedy Thriller,3.193777,2009-09-30,0,89,Gentlemen Broncos,6.2,51,Jared Hess
"10,000,000",Comedy Family Romance,2.849895,2014-03-07,0,104,Elsa & Fred,6.2,31,Michael Radford
"10,000,000",Drama Thriller,2.803642,2005-08-31,0,82,Edmond,6,50,Stuart Gordon
"10,000,000",Horror Comedy Science Fiction,10.424596,2011-03-16,0,93,Detention,5.7,129,Joseph Kahn
"10,000,000",War History Drama,0.072085,2013-05-03,0,125,Cinco de Mayo: La Batalla,5.8,14,Rafa Lara
"10,000,000",Thriller Comedy Crime,4.176066,2000-05-17,0,87,Cecil B. Demented,6.2,51,John Waters
"10,000,000",Comedy,3.919057,2011-09-09,0,97,Bucky Larson: Born to Be a Star,4.4,51,Tom Brady
"10,000,000",Comedy Romance,3.064563,2007-12-21,0,93,Blonde Ambition,3.9,29,Scott Marshall Smith
"10,000,000",Music Drama,2.873796,2011-06-10,0,91,Beat the World,4.3,16,Robert Adetuyi
"10,000,000",Action,11.431434,2014-09-11,0,94,American Heist,4.3,158,Sarik Andreasyan
"10,000,000",Drama War,2.574014,2008-08-08,0,106,Adam Resurrected,6.4,22,Paul Schrader
"10,000,000",Drama Comedy Music,5.025446,2006-06-09,0,105,A Prairie Home Companion,6.4,81,Robert Altman
"9,600,000",Drama Romance,3.588529,2005-09-03,"4,386,236",144,The Lost City,6,24,Andy Garc\u00eda
"9,500,000",Action Thriller Adventure,28.675891,1967-06-12,"111,584,787",117,You Only Live Twice,6.5,531,Lewis Gilbert
"9,500,000",Comedy,19.978021,2009-04-03,"17,164,377",107,Adventureland,6.4,737,Greg Mottola
"9,500,000",Comedy,14.105392,2013-09-06,"7,800,000",88,Bad Words,6.4,334,Jason Bateman
"9,500,000",Crime Drama Thriller,21.230737,2010-09-10,"120,000",104,Trust,6.6,307,David Schwimmer
"9,500,000",Horror Science Fiction,5.346205,2015-10-16,0,87,Re-Kill,4.9,34,Valeri Milev
"9,400,000",Action Adventure Comedy Crime,14.562991,1963-11-07,"60,000,000",163,"It's a Mad, Mad, Mad, Mad World",7,140,Stanley Kramer
"9,300,000",Animation Science Fiction,12.928269,1981-08-07,0,90,Heavy Metal,6.2,148,Gerald Potterton
"9,250,000",Drama Music Romance,7.000949,1979-11-07,"29,174,648",125,The Rose,6.8,28,Mark Rydell
